game;author;playtime_at_review;timestamp_updated;language;review;votes_up;votes_funny;voted_up;weighted_vote_score;written_during_early_access;steam_purchase;received_for_free
470220;76561198283149927;282;1682735171;brazilian;coelho.;4;4;True;0.531328320503234863;False;True;False
470220;76561198400706561;429;1682659578;brazilian;É basicamente aquilo: jogar, perder, levar um +4 na cara e esquecer de apertar uno.É um jogo de extremo estresse principalmente pra quem não tem paciência.Mas a diversão é garantida, principalmente com os amigos, só não espere que as regras nesta versão seja a mesma com a qual se joga em casa na versão física.Eu espero que esse jogo receba mais atualizações com mais conteúdo, pois é bom ter uma variação de tipos de cartas na mesa.;0;0;True;0;False;True;False
470220;76561198062087192;102;1682531421;brazilian;Um lixo de jogo, essa merda não conecta de forma alguma. Fica um aviso a futuros compradores, não gastem dinheiro nessa merda e se a steam n me reembolsar irei acionar meus advogados pois me recuso a ter essa merda vinculada a minha conta. Obrigado;1;0;False;0.523809552192687988;False;True;False
470220;76561198403472197;49;1682344280;brazilian;Ótimo passatem... UNO!;7;3;True;0.594985544681549072;False;True;False
470220;76561198114441957;364;1682323481;brazilian;minbgu;0;1;True;0;False;True;False
470220;76561198291300004;57;1682292381;brazilian;Jogo caro, sem necessidade, pleno 2023, a Ubisoft desistindo de 1001 jogos, e essa coisa nem de graça pra ficar para eu jogar com meus amigos, lamentável, 30 conta é sacanagem;34;1;False;0.781988799571990967;False;True;False
470220;76561198262261397;318;1682290358;brazilian;melhor;0;0;True;0.476190477609634399;False;True;False
470220;76561198165185941;199;1682103953;brazilian; JOGO DO CAPIROTO, TEM PACTO, O BAGULHO E ESTRANHO MSM, ME DEIXOU PRESO POR MAIS DE 3 HRS SEM CONSEGUIR SAIR, A RAIVA BATEU TANTO Q EU CHUTEI O MEU COELHO, FUI AGRESSIVO COM MINHA ESPOSA E AGR VOU SER DENUNCIADO PELO IBAMA, FUDEU KK;0;3;True;0;False;True;False
470220;76561198841852391;699;1681679411;brazilian;Se você quer jogar entre amigos é divertido, agora se for sozinho contra Bots só jogue se quiser passar raiva.Mas tirando esse lado ruim é bem divertido quanto o baralho físico.;0;0;True;0;False;True;False
470220;76561198802344394;1334;1681675952;brazilian;não gostei é jogo de azar;0;0;True;0;False;True;False
470220;76561197979670480;764;1681533261;brazilian;se você ve um numero 4 na sua tela, ou vc vai querer matar seu amigo, ou voce é o amigo que querem te matar;0;0;True;0;False;True;False
470220;76561198405601207;336;1681466191;brazilian;Eu e uns amigos resolvemos comprar pra jogar.Depois de passarmos quase 3 horas em UMA ÚNICA partida, eu nunca mais abro este jogo;0;0;False;0;False;True;False
470220;76561198335721011;60;1681220478;brazilian;Jogo da rodinha.Via a galera reunida mas nunca quis aprender.[i]Agora sim![/i]😁;8;1;True;0.594556629657745361;False;True;False
470220;76561198297514112;6607;1681096002;brazilian;BÃOOOOOOOOOOOOO D+ !Famoso jogo da família e relíquia. É bom jogar com os amigos fora isso é uma tristeza, só fica os bots ou gente saindo da partida toda hora Zzz. Recomendo MUITO comprar a DLC Uno Flip s2;0;0;True;0;False;True;False
470220;76561199442220020;207;1680911855;brazilian;o jogo posui varios modos e todos sao bons;0;0;True;0;False;True;False
470220;76561198296668415;192;1680847712;brazilian;muito caro baixa o preço pufavo;0;0;True;0;False;True;False
470220;76561198865867029;122;1680649129;brazilian;dos;0;0;True;0;False;True;False
470220;76561198352808900;430;1680635013;brazilian;O jogo é conhecido por sua jogabilidade simples, mas viciante, que pode ser jogada por jogadores de todas as idades.Uma das principais qualidades do jogo é a sua jogabilidade fácil de entender. Os jogadores precisam descartar suas cartas em uma pilha central, seguindo as regras do jogo, e tentando ser o primeiro jogador a ficar sem cartas na mão. O jogo também apresenta cartas especiais, como as cartas de bloqueio e de mudança de cor, o que adiciona uma camada extra de estratégia e diversão.Na minha opinião, o que diferencia o uno de outros jogos é é sua acessibilidade. Uno pode ser jogado com um grande número de jogadores, o que o torna perfeito para reuniões familiares e eventos sociais. Além disso, o jogo está disponível em várias plataformas, incluindo cartas físicas, aplicativos de celular e jogos de mesa, o que significa que os jogadores podem jogá-lo em qualquer lugar e a qualquer momento.;1;1;True;0.52173912525177002;False;True;False
470220;76561198080473251;1318;1680566380;brazilian;Ubisoft vc é uma empresa bunda, obrigado pelo brUNO!;0;0;True;0;False;True;False
470220;76561199034138549;1883;1680223571;brazilian;ACABA COM AS AMIZADES;0;0;True;0;False;True;False
470220;76561198966494326;29;1680217655;brazilian;lixo completo isso meteram um ubisoft connect nao consigo jogar de nenhum jeito  não comprem essa porcaria;0;0;False;0;False;True;False
470220;76561198357015521;267;1680126333;brazilian;jogo merda, uma palhaçada pra jogar online com os amiguinhos;0;0;False;0;False;True;False
470220;76561198187213742;50;1680020367;brazilian;TINHA QUE SER A UBSOFT ,O JOGO NEM ABRE;0;0;False;0;False;True;False
470220;76561198277358523;247;1679808909;brazilian;UBISOFT  NÃO DEIXA CONVIDAR OS AMIGOS, NÃO DEIXA CRIAR SALA, EMPRESA MERDA!;0;0;False;0;False;True;False
470220;76561198061148582;1182;1679772838;brazilian;Uma porcaria, só destrói amizades.Recomendo!;25;11;True;0.752138793468475342;False;True;False
470220;76561198334438174;83;1679719394;brazilian;uno!;0;0;True;0;False;True;False
470220;76561198310545512;26;1679589305;brazilian;asd;0;0;True;0;False;True;False
470220;76561198092227057;117;1679520463;brazilian;nao jogue se tiver problemas de raiva;0;0;True;0;False;True;False
470220;76561198049842121;72;1679505379;brazilian;Só faltou ter uma escada no Uno.Mas falando sério, o jogo é legal... mas o Ubisoft Connect desanima bastante.Bom para jogar com amigos que você queira encerrar uma amizade de longo tempo.;1;1;True;0.523809552192687988;False;True;False
470220;76561198407215631;290;1679284383;brazilian;vc odeia um amigo seu pronto aqui esta a solução jogue uno e desfaça amizade com aquele seu amigo fdp que fica te enchendo o saco o dia todo sksksksk;0;0;True;0;False;True;False
470220;76561198804375769;82;1679190811;brazilian;perdi 3 amigos por conta de cartas virtuais amei 10/10;1;2;True;0.523809552192687988;False;True;False
470220;76561198044872192;187;1678904674;brazilian;Eu sou um pai de 50 anos, provavelmente uma das pessoas mais velhas a jogar este jogo. Sou pai solteiro criando meu filho, que agora tem 14 anos. Meu filho ganhou este jogo no Natal de 2017 de seu tio, então o instalamos em seu computador e ele começou a jogar. Até o final da semana ele tinha 24 horas neste jogo. Isso foi horrível para mim, pois já era difícil encontrar maneiras de passar o tempo com meu filho, pois ele está sempre com os amigos ou apenas assistindo ao YouTube. Então eu decidi fazer uma conta no Steam e pegar esse jogo para ver se eu poderia jogar ao lado dele. Eu comprei o jogo, escolhi minha dlc e cidade e comecei a jogar, mas eu estava preso no que você deveria fazer. Pedi ajuda ao meu filho e ele organizou um jogo para eu participar. Adorei, pois foi o melhor momento que passei com meu filho desde que minha esposa morreu. Desde então, esse jogo aproximou eu e meu filho novamente e agora passamos um tempo juntos fora de casa também. Este jogo me lembrou que há diversão em tudo, inclusive, me lembrou de comer o c.u de quem tá lendo.;1;1;True;0.458333343267440796;False;True;False
470220;76561198268502492;5;1678876964;brazilian;Tiltou é saiu.;0;2;True;0;False;True;False
470220;76561199483076610;161;1678852197;brazilian;jogão daora;0;0;True;0;False;True;False
470220;76561198396303516;2080;1678729366;brazilian;bao;0;1;True;0.476190477609634399;False;True;False
470220;76561199008436478;66;1678725342;brazilian;arrependi de comprar;0;0;True;0;False;True;False
470220;76561199003751951;1871;1678659192;brazilian;add sexo;0;0;True;0.46523013710975647;False;True;False
470220;76561198943089236;194;1678643336;brazilian;prefiro cs;1;1;False;0.47826087474822998;False;True;False
470220;76561199121443031;54;1682955890;brazilian;O seu maior inimigo nesse jogo sera a IA, pq ela sempre faz jogadas terríveis.;0;0;True;0;False;True;False
470220;76561198807255677;376;1678604732;brazilian;UNO;0;0;True;0;False;True;False
470220;76561198268074138;93;1678590812;brazilian;Não compre, simplesmente impossível de jogar com os amigos.;2;1;False;0.547325074672698975;False;True;False
470220;76561199193440885;45;1678581321;brazilian;Coelho pedofilo quer acabar cmg;0;0;True;0;False;True;False
470220;76561198285937483;167;1678480680;brazilian;,;2;0;True;0.52173912525177002;False;True;False
470220;76561199054795002;71;1707785762;brazilian;RATE: ⭐⭐⭐⭐Bom!!! Muito bom. JOGAR ESSE JOGO ONLINE É MAIS SEGURO :D;1;0;True;0.523809552192687988;False;True;False
470220;76561198310372028;189;1678202955;brazilian;Uno né mano c sabe como é. mta diversão, briga, amizades destruidas.. soq dessa vez o seu amigo n ta na sua frente p vc socar ele qnd ele socar um +4 no seu rabo huahuahuahua;1;0;True;0.523809552192687988;False;True;False
470220;76561198974612272;206;1678063598;brazilian;muito bom o jogo!;0;0;True;0;False;True;False
470220;76561198864347269;326;1678059541;brazilian;Jogo mt bom;0;0;True;0;False;True;False
470220;76561198067535487;39;1677977110;brazilian;Só não funciona.;0;0;False;0;False;True;False
470220;76561198110693346;152;1677968964;brazilian;QUE JOGO LIXO!!!!!!!!!!!!!! EUN CONSIGO LOGARRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR;2;2;False;0.547325074672698975;False;True;False
470220;76561198239706812;52;1677939553;brazilian;muito bom o jogo jogo todo dia 3000000000000 horas;0;0;True;0;False;True;False
470220;76561198086096702;2080;1677901213;brazilian;Compre na promoção!;0;0;True;0.476190477609634399;False;True;False
470220;76561198014499226;148;1677897807;brazilian;O jogo literalmente crasha quando tenta jogar online, já é a segunda tentativa de compra e jogar, segundo refund, muito lixo;0;2;False;0;False;True;False
470220;76561198236161166;466;1677884676;brazilian;Um dos jogos com maior capacidade de causar a terceira guerra mundial logo atrás de league of legends e brawhalla. Perdi amigos, família e o jogo, agr vc perdeu tambem. Comprem e aproveitem essa delicia, tirando que é da ubisoft, é um ótimo jogo;1;1;True;0.509803950786590576;False;True;False
470220;76561198440768839;145;1677884054;brazilian;Um conselho não compre essa desgraça de jogo é perca de dinheiro e tempo, com certeza quem fez nem deve jogar!!;0;0;False;0;False;True;False
470220;76561199086870055;15;1677883154;brazilian;jogo divertido e se voçe quer perdeer amizade;0;0;True;0;False;True;False
470220;76561198814918502;406;1677619176;brazilian;muito bala, ideal para jogar jogos de 40 minutos;2;0;True;0.545454561710357666;False;True;False
470220;76561198107546646;110;1676944368;brazilian;Ubisoft Connect;6;2;False;0.613259673118591309;False;True;False
470220;76561199062562103;312;1676891607;brazilian;bom, mais só é legal quando as regras são iguais as que os jogadores criam na vida real kkkkkkkkk (tipo... amontoar carta de compra, fazer espelho, fazer escadinha, regra do 6 e do 9 e outras), mesmo assim o jogo ainda sim é legal de jogar com uns amigos e dar uns gritos e risadas boaskkkkkkkkkk;0;0;True;0;False;True;False
470220;76561198992165490;553;1676748670;brazilian;bao pra jogar com os amgs;0;0;True;0;False;True;False
470220;76561198273411555;399;1676589977;brazilian;cuidado com amigos tryhards;1;0;True;0.523809552192687988;False;True;False
470220;76561199064585030;555;1676586058;brazilian;bom,todas as vezes que estou prestes a ganhar algum primata chega e taca mais 4;0;0;False;0;False;True;False
470220;76561198119638372;618;1676502034;brazilian;boa;0;0;True;0;False;True;False
470220;76561198830637590;1225;1676220123;brazilian;BOM;0;0;True;0;False;True;False
470220;76561198355316423;465;1676086684;brazilian;"Único defeito: O jogo é limitado em 4 players. :/ :/ :/ :/ :/A simplicidade é a chave para o sucesso de UNO, com regras fáceis de aprender e um formato de jogo rápido e emocionante. O objetivo é ser o primeiro jogador a se livrar de todas as cartas, correspondendo as cartas com as mesmas cores ou números. Além disso, o jogo inclui cartas especiais como ""pular"" e ""inverter"", tornando a jogabilidade ainda mais divertida e surpreendente.UNO é um jogo altamente social, ideal para jogar com amigos e familiares. É uma ótima maneira de passar tempo juntos, rir e desfrutar da companhia uns dos outros. Além disso, o jogo é portátil e fácil de transportar, tornando-o uma opção perfeita para viagens ou noites de jogos em casa.Em resumo, UNO é um jogo clássico que oferece horas de diversão para todas as idades. Com sua jogabilidade fácil e emocionante, é uma ótima opção para jogar com amigos e familiares. Se você procura um jogo divertido e social, UNO é uma escolha certa.";0;0;True;0;False;True;False
470220;76561198278227738;405;1675965926;brazilian;Buy it;0;0;True;0;False;True;False
470220;76561199064749350;182;1675902400;brazilian;Não tenho mais amigos , jogo do krl;5;13;False;0.597701132297515869;False;True;False
470220;76561198839352176;186;1675643789;brazilian;Jogo perfeito para se jogar com amigos!!!;0;0;True;0;False;True;False
470220;76561198043675589;231;1675641533;brazilian;s;0;0;True;0;False;True;False
470220;76561198887534142;241;1675619876;brazilian;É ótimo, principalmente se você joga porque não tem tempo ou amigos :);0;0;True;0;False;True;False
470220;76561199368790914;1164;1685296660;brazilian;O jogo tem muitos poucos jogadores (e poucos sabem realmente jogar), sempre tem só 1 sala disponível pra jogar, e se você sai com o intuito de procurar outra sala, acaba sempre entrando na mesma sala.Em 2 jogadores, acaba sempre caindo com bot de burrice artificial, honestamente, meu irmão de 7 anos joga melhor. O bot acaba sempre fazendo uma jogada ruim e ferrando com o jogo, sempre esquece de falar uno.Fora os milhões de bugs e mecânicas idiotas:- Ao entrar numa partida, o jogo leva uns 10 segundos pra realmente mostrar a tela, e nesse tempo você pode perder uma jogada.- Você pode falar uno e mesmo assim acusarem você de não ter falado porque o jogo é mal programado.- Não sei como funciona o sorteio de cartas, se é um processo pseudoaleatório ou aleatório, mas com certeza não considera um baralho de Uno real, ou seja, você pode estar com 1 carta, comprar e acabar ficando com 200 cartas que o jogo ta se lixando.- Tem vezes que o jogo simplesmente congela. Fora outros bugs que as cartas não são contabilizadas.- A carta só é selecionada se o mouse passar nela de fora pra dentro. Isso incomoda na tela de início do jogo, o mouse pode começar dentro da carta e você tem que tirar ele da carta e passar de novo pra detectar. Esse jogo é muito mal programado.;0;0;False;0;False;True;False
470220;76561199182038967;688;1675525260;brazilian;jogo incrivel , nn tem explicação , eu amo uno e os novos modos da própia ubsoft são incriveis;0;0;True;0;False;True;False
470220;76561198830108024;181;1675486379;brazilian;.;0;0;True;0;False;True;False
470220;76561198406023169;274;1675452359;brazilian;Compra 20 aí;0;1;True;0;False;True;False
470220;76561198244559382;233;1675409597;brazilian;Beleza né? tava eu la comendo um pão. Vi uno na steam certo? fui la comprei, de boa funcionou certinhoUns dias depois eu comprei outro pc certo. Ai eu fui jogar uno com os meus amigos, QUEM DISSE QUE FUNCIONAVA? O Jogo ele da um erro no próprio aplicativo da obisoft dizendo que ele não consegui reconhecer a autenticação do jogo. Ja chamei suporte, tentei reembolso e NADAAgora eu não consigo jogar o jogo, e quando eu tento ele da o mesmo erro e até hoje ele ta na minha biblioteca e eu não consigo jogar isso;3;4;False;0.530487775802612305;False;True;False
470220;76561199404966399;94;1675408613;brazilian;compensa comprar se for jogar com mais 4 amigos , se for jogar sozinho nem compra porque enjoa só pegue se for jogar com os amigos;9;1;True;0.6459769606590271;False;True;False
470220;76561198453082604;489;1675288150;brazilian;é bom pra quem tem amigosadiciona ai pra jogar junto;6;0;True;0.572989225387573242;False;True;False
470220;76561199183168252;402;1675214305;brazilian;JOGO MAL OTIMIZADO, HORRÍVEL! COM O GRÁFICO PESADÍSSIMO PRA SER SÓ UM JOGO DE CARTAS, PODIA SER BEM MAIS LEVE. FORA QUE DEMORA MIL DIAS PRA CRIAR UM LOBY PRA JOGAR CONTRA BOTS AINDA;1;1;False;0.47826087474822998;False;True;False
470220;76561198964282741;750;1675177768;brazilian;0 - cero1 - uno2 - dos3 - tres4 - cuatro5 - cinco6 - seis7 - siete8 - ocho9 - nueve10 - diez11 - once12 - doce13 - trece14 - catorce15 - quince16 - dieciséis17 - diecisiete18 - dieciocho19 - diecinueve20 - veinte21 - veintiuno, veintiuna22 - veintidós23 - veintitrés24 - veinticuatro25 - veinticinco26 - veintiséis27 - veintisiete28 - veintiocho29 - veintinueve30 - treinta31 - treinta y uno, treinta y una32 - treinta y dos33 - treinta y tres34 - treinta y cuatro35 - treinta y cinco36 - treinta y seis37 - treinta y siete38 - treinta y ocho39 - treinta y nueve40 - cuarenta41 - cuarenta y uno, cuarenta y una42 - cuarenta y dos43 - cuarenta y tres44 - cuarenta y cuatro45 - cuarenta y cinco46 - cuarenta y seis47 - cuarenta y siete48 - cuarenta y ocho49 - cuarenta y nueve50 - cincuenta51 - cincuenta y uno, cincuenta y una52 - cincuenta y dos53 - cincuenta y tres54 - cincuenta y cuatro55 - cincuenta y cinco56 - cincuenta y seis57 - cincuenta y siete58 - cincuenta y ocho59 - cincuenta y nueve60 - sesenta61 - sesenta y uno, sesenta y una62 - sesenta y dos63 - sesenta y tres64 - sesenta y cuatro65 - sesenta y cinco66 - sesenta y seis67 - sesenta y siete68 - sesenta y ocho69 - sesenta y nueve70 - setenta71 - setenta y uno, setenta y una72 - setenta y dos73 - setenta y tres74 - setenta y cuatro75 - setenta y cinco76 - setenta y seis77 - setenta y siete78 - setenta y ocho79 - setenta y nueve80 - ochenta81 - ochenta y uno, ochenta y una82 - ochenta y dos83 - ochenta y tres84 - ochenta y cuatro85 - ochenta y cinco86 - ochenta y seis87 - ochenta y siete88 - ochenta y ocho89 - ochenta y nueve90 - noventa91 - noventa y uno, noventa y una92 - noventa y dos93 - noventa y tres94 - noventa y cuatro95 - noventa y cinco96 - noventa y seis97 - noventa y siete98 - noventa y ocho99 - noventa y nueve100 - cien;0;1;True;0;False;True;False
470220;76561198358888520;502;1674917429;brazilian;Uma masterpiece para se divertir com os amigos. Numa boa promoção vale a pena demais.;1;0;True;0.510489523410797119;False;True;False
470220;76561198879578511;150;1674756702;brazilian;SIMPLESMENTE UNO;1;0;True;0.510489523410797119;False;True;False
470220;76561198976385840;1026;1674752770;brazilian;Essa partida sem dúvidas foi muito fácil, agradeço desde já pelo treino. É sempre bom mesmo aquecer com bots. Aconselho que treinem mais para que um dia talvez possam ganhar de mim. Poderia ter dado '' ff '' o mais rápido possivel para ter evitado uma humilhação tão grande como essa. Espero também que possa cair mais vezes com vocês para que eu ganhe mais pontos e eleve meu nivel.;1;0;True;0.510489523410797119;False;True;False
470220;76561198034496458;27;1674705226;brazilian;melhor na vida real;0;0;True;0;False;True;False
470220;76561198267645877;970;1674518000;brazilian;Uno é um jogo divertido e desafiador que oferece horas de diversão para jogadores de todas as idades. É um jogo de estratégia que desafiará seus pensamentos lógicos e habilidade para jogar cartas e além disso é uma excelente opção para jogar com amigos já que ele é fácil de aprender.;0;0;True;0;False;True;False
470220;76561198126854654;524;1674449448;brazilian;Essa merda é feita pela ubisoft, sendo assim é todo bugado essa merda, e eu nao consigo criar a merda de uma pt com os amigos pq na hora q eu entro na pt o jogo so fecha e fds;0;0;False;0;False;True;False
470220;76561198299434350;109;1674350141;brazilian;ótimo jogo se você quer jogar dinheiro fora, não consigo fazer essa porra funcionar de forma alguma, atualizei meu pc, roda a porra toda, mas um joguinho de cartas não vai, e o problema agora não é questão de desempenho, a questão agr é simplesmente falta de atenção ao jogo, a ubisoft não liga pro jogo e eu simplesmente não consigo jogar ele porque diz q eu não possuo o jogo na ubisoft. Parabéns a todos os envolvidos por essa merda.;0;0;False;0;False;True;False
470220;76561198862268066;429;1674347533;brazilian;Uno é de longe um dos melhores jogos de cartas que existe na minha opinião, mas por mais que seja um game incrível, alguns bugs acontecem dentro do game e o launcher da ubisoft é horrível, se for comprar o jogo, espera uma promoção e junte amigos para jogar junto;2;0;True;0.545454561710357666;False;True;False
470220;76561198076001952;587;1674164365;brazilian;UNO!!!!;2;1;True;0.517644584178924561;False;True;False
470220;76561198864675018;653;1674114322;brazilian;vai toma no cu +4;0;0;True;0;False;True;False
470220;76561198255318212;479;1673994875;brazilian;Muito bom!!! A parte mais dificil é arrumar amigos para jogar :);0;0;True;0;False;True;False
470220;76561199006167066;234;1673975721;brazilian;Muito bom o jogo, e idêntico a o uno real :3;0;0;True;0;False;True;False
470220;76561198334670626;886;1673816623;brazilian;muito divertido;2;0;True;0.533333301544189453;False;True;False
470220;76561198050358478;548;1673712485;brazilian;Garantia de diversão e boas risadas sacaneando o amiguinho.;2;0;True;0.529458284378051758;False;True;False
470220;76561198988895143;65;1673647044;brazilian;É legalzinho mas não vale o preço, frequentemente tem lags;0;0;False;0;False;True;False
470220;76561198146567953;306;1673579676;brazilian;+4;0;0;True;0;False;True;False
470220;76561199077672376;175;1673571099;brazilian;massa, estraga amizades;0;0;True;0;False;True;False
470220;76561198153319219;917;1673464372;brazilian;Bom pra esfregar na cara de muita gente que joga errado as regras verdadeiras do jogo kkkkk;0;0;True;0;False;True;False
470220;76561198797013448;537;1673310966;brazilian;AAAAAAAAAAA;0;0;True;0;False;True;False
470220;76561198089946177;476;1672967585;brazilian;TRUCO!9,9842657,2/ 10;0;1;True;0;False;True;False
470220;76561198325362938;187;1672878008;brazilian;Comprei esse essa merda pra jogar online com amigos e toda vez fica dando erro de nat estrito, nem liberando as portas no roteador resolveBem padrão Ubisoft;2;0;False;0.533333301544189453;False;True;False
470220;76561198987208956;237;1705802042;brazilian;Você recebeu um +4 Envie 4 presentes e pode prosseguir!;0;1;True;0;False;True;False
470220;76561198070488089;149;1672811947;brazilian;jogo horrivel do caralhotem que baixar ubisoft playernão conecta com os amigosservidor cai toda horaplayer nao consegue entrar no lobbyo lobby literalmente mais porco que existevai tomar no cu Ubisoftenquanto voce existir eu nao serei feliz;7;0;False;0.595957815647125244;False;True;False
470220;76561198144283173;381;1672671816;brazilian;jogão para se jogar de quatro ( ͡° ͜ʖ ͡°);1;0;True;0.523809552192687988;False;True;False
470220;76561199069942338;18;1672503052;brazilian;:(;1;0;False;0.52173912525177002;False;True;False
470220;76561198353840643;189;1672444546;brazilian;mt bao;0;0;True;0;False;True;False
470220;76561199001410041;669;1672352946;brazilian;Muito ruim, bugado pra cacete, mal otimizado, cheio de DLC inútil e você precisa ativar o NAT de seu PC se quiser criar uma sala porque a bugsoft achou uma boa ideia.Isso implica em você precisando entrar em contato com seu provedor de internet, o que leva tempo e te estressa.Sucumba, Ubisoft.;5;1;False;0.584341526031494141;False;True;False
470220;76561198841899675;284;1672259510;brazilian;é legal se você for jogar >>>sozinho<<< e se pegar em promoção, de resto não recomendo, o on-line é péssimo, fiquei por 2 horas tentando jogar com um amigo e não consegui, os convites não chegam e quando acontece o milagre de chegar o convite, não dá pra jogar por muito tempo, assim que começa a partida caí pra todo mundo. O jogo EXIGE que você use o launcher da ubisoft mesmo comprando o jogo na steam o que não faz sentido algum.;0;0;False;0;False;True;False
470220;76561198317367346;196;1672252968;brazilian;truco;0;0;True;0;False;True;False
470220;76561198323079178;202;1672239219;brazilian;bom;0;0;True;0;False;True;False
470220;76561198824110776;92;1672232111;brazilian;vai se fuder;0;0;False;0;False;True;False
470220;76561199178906414;482;1672181401;brazilian;Mt bom pra destruir amizades;0;0;True;0;False;True;False
470220;76561199022798470;88;1672087745;brazilian;Muito bom mas perdi minha amizade de 11 anos;0;0;True;0.476190477609634399;False;True;False
470220;76561198797847837;310;1672042081;brazilian;Nos últimos tempos não tenho conseguido entrar nas partidas online, tenho tido que jogar com a máquina, o que me impede de ganhar as conquistas da Ubisoft. Sim, da Ubisoft Connect, já que a própria Steam não disponibiliza conquistas desse jogo, nem se você comprar uma das DLCs, única coisa que vale a pena são as cartas colecionáveis que permitem fabricar insígnia;0;0;False;0;False;True;False
470220;76561198857463227;394;1672022286;brazilian;UNO !;0;0;True;0;False;True;False
470220;76561198166553879;96;1672013807;brazilian;Eu e uns amigos compramos o jogo juntos, mas todos nós tivemos problemas com a partida online. O convite não chega, tem que reiniciar o jogo para tentar novamente e mesmo assim, as vezes não funciona. Não conseguimos jogar direito, além da queda de FPS em um jogo que só tem cartas. Fora que precisa do Launcher da Ubisoft para poder jogar. Não recomendo a compra. Pedi reembolso pelo estresse.;12;0;False;0.679742574691772461;False;True;False
470220;76561199155691252;107;1672013471;brazilian;Joguei e fiquei calvo!;11;7;False;0.668874144554138184;False;True;False
470220;76561198074817055;2165;1672006508;brazilian;excelente jogo de cartas!! recomendo a todos!!;4;1;True;0.573170721530914307;False;True;False
470220;76561198263378967;282;1671920151;brazilian;bom pra perder amizade;1;0;True;0.523809552192687988;False;True;False
470220;76561199224388272;1315;1671913404;brazilian;simplismente uno;0;0;True;0;False;True;False
470220;76561198180197107;151;1671859253;brazilian;UNO é um jogo super simples e divertido para passar tempo com família e amigos. Eu amo! <3;0;0;True;0;False;True;False
470220;76561198113388547;31;1671851391;brazilian;Jogo feito com a bunda, lento pra krl FF, não comprem esse lixo!;0;1;False;0;False;True;False
470220;76561199070320327;45;1671727473;brazilian;E uno;0;0;True;0;False;True;False
2103140;76561198015910499;1053;1720654528;brazilian;Muito bom!;0;0;True;0;True;True;False
2103140;76561198143768673;190;1718768571;brazilian;tudo o que eu queria que Noita tivesse sido;1;0;True;0.522058844566345215;True;True;False
2103140;76561198046954406;2377;1712706842;brazilian;Divertido e bonito.;0;0;True;0;True;True;False
2103140;76561198093403783;2506;1712700284;brazilian;mTO BOM;0;0;True;0;True;True;False
2103140;76561199198155027;3143;1711767698;brazilian;top;0;0;True;0;True;True;False
2103140;76561198864988784;1947;1710559153;brazilian;"Eu sou o comentário BR:----Resumo de tudo abaixo---- Compra, é bom, tá no preço legal, pq depois que concluir o jogo, vai ficar mais caro e vc vai se arrepender.---------------------------------- Desenvolvimento> está progredindo de forma bem legal e agora na 0.8v já temos conteúdo bom pra vc curtir algumas horas de boa.- Gameplay> Fluidez e criatividade são as palavras chaves, a mecânica de entrar em uma dungeon, ir o mais longe possível, morrer e voltar mais forte com alguns upgrades faz parte como qualquer roguelike, mas o que torna ele divertido é o fato de vc ter uma varinha com alguns espaços vazios, conforme vc desvenda a dungeon, você dropa esferas que encaixam nessa varinha, aqui é onde começa a primeira parte, você pode misturar os efeitos de como você vai conjurar a sua magia, o que antes era uma esfera voando pra frente, pode se tornar duas esferas ou uma esfera que roda em torno de vc, se você quiser pode misturar tudo, então temos umas 40-50 esferas no momento, sobre a segunda parte da mecânica, temos as varinhas, podemos ter até quatro varinhas simultaneamente, cada varinha é dropada de boss ou comprada nas lojinhas da fase, a varinha contém atributos de mana, regen de mana, tempo de recarga e intervalo, mas podem conter características exclusivas também que podem ser a chave para uma build diferenciada. Na terceira característica, posso dizer que atinge o gameplay comum de um roguelike, contendo ""talentos/relíquias"" que mudam o seu personagem durante a rodada.- Arte> é bonita e engraçadinha, não espere personagens protagonistas de anime- História> Tem?-  Rejogabilidade> vai do seu interesse em fazer certas combinações e desbloquear mais coisas no jogo.- Dificuldade> agradável, não dá pra jogar só com uma mão, mas não chega a ser um souls like, dá pra assistir tv e jogar ao mesmo tempo.- Preço> parece caro, mas quantos roguelike genéricos vc comprou de R$10,00 pra não jogar no dia seguinte? Esse é daqueles que se vc compra no acesso antecipado e sai uma att, vc volta aqui pra jogar mais!";0;0;True;0;True;True;False
2103140;76561198176840822;3134;1708826279;brazilian;"Muito bom, recomendo sim, mas dps de algumas jogadas e entender as spells, vc termina o modo hard em 35 minutos. Poderia ter mais mapas pq é mt simples ""platinar"".";0;0;True;0;True;True;False
2103140;76561198448931673;385;1707092154;brazilian;Bom game, aguardando adição de mais conteúdo!;0;0;True;0;True;True;False
2103140;76561198111173743;3732;1706209178;brazilian;extremamente divertido e criativo.;0;0;True;0;True;True;False
2103140;76561198168959443;505;1706107608;brazilian;10/10 would do it again;0;0;True;0;True;True;False
2103140;76561198188891455;3913;1705708863;brazilian;nice!;0;0;True;0;True;True;False
2103140;76561198080556589;4224;1705683973;brazilian;Simples e divertido, com uma excelente 'rejogabilidade'. No momento em que comento, ainda está sendo desenvolvido, então acredito que ainda tenha muito a ser melhorado e implementado.;1;0;True;0.523809552192687988;True;True;False
2103140;76561198877030912;851;1705119832;brazilian;Um roguelitezinho muito fluido e gostoso de jogar, com muitas possibilidades de builds diferentes;0;0;True;0;True;True;False
